Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/explore/posts?start=2015-02-21T05:00:00.000Z&end=2015-03-01T04:59:59.999Z,1,1,0:04:19,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-21T13:00:00.000Z&end=2015-03-01T12:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-02-21T20:00:00.000Z&end=2015-02-23T04:59:59.999Z,1,1,0:02:33,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-21T20:00:00.000Z&end=2015-02-23T04:59:59.999Z&tag_id=54e5e79fc62697136bed734b,1,1,0:02:07,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22 11:00:00&end=2015-03-01 11:00:00&place_id=54ea76626f5e2274a56c3eda,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-22 13:00:00&end=2015-03-01 13:00:00&place_id=53dbaad8c626976425943f55,1,1,0:00:12,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22 13:00:00&end=2015-03-01 13:00:00&place_id=541fe3a6c626974d78c552a8,1,1,0:00:17,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22 13:00:00&end=2015-03-01 13:00:00&place_id=54c9e1a7c6269772516e65a6,1,1,0:02:44,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22 13:00:00&end=2015-03-01 13:00:00&poster_id=4S-102996976,1,1,0:00:55,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22 13:00:00&end=2015-03-01 13:00:00&poster_id=4S-18543771&place_id=,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-22 13:00:00&end=2015-03-01 13:00:00&poster_id=IG-363091613&place_id=,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-02-22 17:00:00&end=2015-03-01 17:00:00&place_id=53db9ba36f5e224a10a1a06f,1,1,0:01:37,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22 17:00:00&end=2015-03-01 17:00:00&place_id=54290fddc626974d78c552c2,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-22 17:00:00&end=2015-03-01 17:00:00&poster_id=4S-102996976,1,1,0:00:15,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22 17:00:00&end=2015-03-01 17:00:00&poster_id=TW-194541956&place_id=,1,1,0:00:42,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22 17:00:00&end=2015-03-01 17:00:00&poster_id=TW-533881067&place_id=,1,1,0:00:15,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22T01:00:00.000Z&end=2015-02-23T04:59:59.999Z&place_id=54ea0b79c62697136ded7397,1,1,0:07:10,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22T03:00:00.000Z&end=2015-02-23T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-22T04:00:00.000Z&end=2015-02-23T04:59:59.999Z&place_id=54e753e1c62697136bed736b,1,1,0:02:29,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22T05:00:00.000Z&end=2015-02-24T04:59:59.999Z,1,1,0:00:05,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22T16:00:00.000Z&end=2015-03-02T15:59:59.999Z&place_id=54f3bcfe6f5e22667f41eff0,1,1,0:19:46,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-22T23:00:00.000Z&end=2015-02-24T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-23T01:00:00.000Z&end=2015-02-24T12:59:59.999Z,1,1,0:16:53,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-23T02:00:00.000Z&end=2015-02-24T13:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-02-23T03:00:00.000Z&end=2015-02-24T12:59:59.999Z,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-23T05:00:00.000Z&end=2015-03-03T04:59:59.999Z,1,1,0:00:04,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-23T05:00:00.000Z&end=2015-03-03T04:59:59.999Z&kind_name=video,1,1,0:01:44,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-23T08:00:00.000Z&end=2015-02-26T07:59:59.999Z&place_id=55030f516f5e2218d65daf65,1,1,0:00:18,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-23T13:00:00.000Z&end=2015-03-03T12:59:59.999Z&kind_name=photo,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-23T16:00:00.000Z&end=2015-02-25T04:59:59.999Z,1,1,0:00:07,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-23T18:00:00.000Z&end=2015-02-25T04:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-23T20:00:00.000Z&end=2015-02-25T04:59:59.999Z,1,1,0:00:31,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-24T16:00:00.000Z&end=2015-02-26T04:59:59.999Z&place_id=54edf509c6269776d9a1b6b0,1,1,0:00:37,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-24T16:00:00.000Z&end=2015-03-04T15:59:59.999Z&place_id=54f66d38c626970487258017,1,1,0:00:08,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-24T19:00:00.000Z&end=2015-02-26T04:59:59.999Z,1,1,0:01:45,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-24T22:00:00.000Z&end=2015-02-26T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-25T05:00:00.000Z&end=2015-02-28T04:59:59.999Z&place_id=54f1c013c626971d1d0f4a5f,1,1,0:20:33,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-25T06:00:00.000Z&end=2015-02-26T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-25T14:00:00.000Z&end=2015-03-05T13:59:59.999Z&kind_name=photo&kind_name=video,1,1,0:04:44,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-25T22:00:00.000Z&end=2015-02-27T12:59:59.999Z,1,1,0:00:23,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-26T00:00:00.000Z&end=2015-02-27T15:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-02-26T13:00:00.000Z&end=2015-03-06T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-26T13:00:00.000Z&end=2015-03-09T12:59:59.999Z&kind_name=photo&kind_name=review,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-02-26T21:00:00.000Z&end=2015-02-28T04:59:59.999Z,1,1,0:12:52,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-27T05:00:00.000Z&end=2015-03-07T04:59:59.999Z&place_id=54fa0b06c626970482258016,1,1,0:02:57,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-28T17:00:00.000Z&end=2015-03-10T16:59:59.999Z,1,1,0:16:21,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-02-28T23:00:00.000Z&end=2015-03-02T12:59:59.999Z,1,1,0:01:39,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 11:00:00&end=2015-03-08 11:00:00&place_id=54ea76626f5e2274a56c3eda,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&place_id=53d1ce356f5e22398a7f4f68,1,1,0:04:37,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&place_id=53dba98e6f5e224a0da1a059,1,1,0:00:46,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&place_id=54c9b2f16f5e2279a307b282,1,1,0:01:32,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&place_id=54d314f6c62697724a6e6606,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&poster_id=4S-18608028&place_id=,1,1,0:00:30,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&poster_id=IG-20527344&place_id=,1,1,0:00:13,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&poster_id=IG-21016239&place_id=,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&poster_id=IG-231173182&place_id=,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&poster_id=IG-29957166&place_id=,1,1,0:01:05,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&poster_id=IG-46597405,1,1,0:00:16,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&poster_id=TW-106961801&place_id=,1,1,0:00:09,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&poster_id=TW-2853665503&place_id=,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-01 13:00:00&end=2015-03-08 13:00:00&poster_id=TW-36025553&place_id=,1,1,0:00:15,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&place_id=53db9ba36f5e224a10a1a06f,1,1,0:01:19,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&place_id=53dba8a06f5e224a10a1a071,1,1,0:00:28,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&place_id=53dbaad8c626976425943f55,1,1,0:00:18,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&poster_id=4S-100241362&place_id=,1,1,0:00:18,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&poster_id=4S-24003349&place_id=,1,1,0:00:10,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&poster_id=4S-47366404&place_id=,1,1,0:00:10,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&poster_id=4S-56736482&place_id=,1,1,0:00:31,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&poster_id=4S-96281555&place_id=,1,1,0:00:45,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&poster_id=IG-26790836&place_id=,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&poster_id=IG-32123362&place_id=,1,1,0:02:00,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01 17:00:00&end=2015-03-08 17:00:00&poster_id=IG-407362689&place_id=,1,1,0:00:40,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01T01:00:00.000Z&end=2015-03-02T15:59:59.999Z&place_id=54f3bcfe6f5e22667f41eff0,1,1,0:00:17,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01T05:00:00.000Z&end=2015-03-09T03:59:59.999Z&sources=facebook&sources=foursquare&sources=twitter,1,1,0:00:06,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01T08:00:00.000Z&end=2015-03-09T06:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-01T10:00:00.000Z&end=2015-03-08T10:00:00.000Z&place_id=53db7e266f5e224a10a1a06b,1,1,0:01:41,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01T10:00:00.000Z&end=2015-03-08T10:00:00.000Z&place_id=541fe418c626974d78c552a9,1,1,0:00:49,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01T10:00:00.000Z&end=2015-03-08T10:00:00.000Z&poster_id=4S-47366404,1,1,0:01:06,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-01T10:00:00.000Z&end=2015-03-08T10:00:00.000Z&poster_id=IG-407362689&place_id=,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-01T12:00:00.000Z&end=2015-03-02T12:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-01T13:00:00.000Z&end=2015-03-09T12:59:59.999Z&sources=instagram&sources=twitter&place_id=54f914006f5e2268de95cb6c,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-02T01:00:00.000Z&end=2015-03-03T10:59:59.999Z&place_id=54ebc8806f5e22364a934232,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-02T05:00:00.000Z&end=2015-03-03T15:59:59.999Z,1,1,0:34:04,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-02T05:00:00.000Z&end=2015-03-10T03:59:59.999Z&place_id=54fdf7926f5e2268de95cb92,1,1,0:00:30,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-02T10:00:00.000Z&end=2015-03-03T12:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-02T22:30:00.000Z&end=2015-03-04T13:29:59.999Z,1,1,0:13:11,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-03T05:00:00.000Z&end=2015-03-04T16:59:59.999Z,1,1,0:00:20,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-03T09:00:00.000Z&end=2015-03-04T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-03T13:00:00.000Z&end=2015-03-11T12:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-03T13:00:00.000Z&end=2015-03-11T12:59:59.999Z&sources=instagram,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-03T15:00:00.000Z&end=2015-03-05T04:59:59.999Z&place_id=54f7203e6f5e2268d795cade&place_id=54f63d27c62697048325800d,1,1,0:08:06,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-03T17:00:00.000Z&end=2015-03-11T16:59:59.999Z,1,1,0:03:24,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-03T20:00:00.000Z&end=2015-03-05T12:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-04T00:00:00.000Z&end=2015-03-05T13:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-04T03:00:00.000Z&end=2015-03-05T15:59:59.999Z,1,1,0:01:15,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-04T13:00:00.000Z&end=2015-03-12T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-04T13:00:00.000Z&end=2015-03-12T12:59:59.999Z&sources=instagram,1,1,0:00:15,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-04T16:00:00.000Z&end=2015-03-12T15:59:59.999Z,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-04T16:00:00.000Z&end=2015-03-12T15:59:59.999Z&place_id=55016d4ec6269717012b422a,1,1,0:00:07,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-04T23:00:00.000Z&end=2015-03-06T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-05T02:00:00.000Z&end=2015-03-06T04:59:59.999Z,1,1,0:00:44,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-05T03:00:00.000Z&end=2015-03-06T10:59:59.999Z,1,1,0:14:03,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-05T05:00:00.000Z&end=2015-03-06T12:59:59.999Z,1,1,0:00:31,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-05T08:00:00.000Z&end=2015-03-06T16:59:59.999Z,1,1,0:01:15,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-05T08:00:00.000Z&end=2015-03-11T06:59:59.999Z,1,1,0:02:06,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-05T14:00:00.000Z&end=2015-03-07T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-05T16:00:00.000Z&end=2015-03-13T15:59:59.999Z,1,1,0:09:49,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-05T21:00:00.000Z&end=2015-03-07T12:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-05T22:00:00.000Z&end=2015-03-07T12:59:59.999Z,1,1,0:00:10,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-06T00:00:00.000Z&end=2015-03-07T12:59:59.999Z,1,1,0:09:35,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-06T01:00:00.000Z&end=2015-03-07T12:59:59.999Z,1,1,0:00:07,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-06T04:00:00.000Z&end=2015-03-07T10:59:59.999Z&place_id=54f91b50c62697048325801b&place_id=54ebc8806f5e22364a934232&place_id=54f8e8b16f5e2268d995cb24&place_id=54f8e668c626970478258001,1,1,0:00:09,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-06T05:00:00.000Z&end=2015-03-07T10:59:59.999Z&place_id=54f91b50c62697048325801b&place_id=54f8e8b16f5e2268d995cb24&place_id=54ebc8806f5e22364a934232&place_id=54f8e668c626970478258001,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-06T06:00:00.000Z&end=2015-03-07T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-06T08:00:00.000Z&end=2015-03-07T12:59:59.999Z,1,1,0:28:19,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-06T11:00:00.000Z&end=2015-03-07T12:59:59.999Z,1,1,0:01:16,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-06T13:00:00.000Z&end=2015-03-14T12:59:59.999Z,1,1,0:03:27,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-06T13:30:00.000Z&end=2015-03-14T13:29:59.999Z,1,1,0:05:16,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-06T16:00:00.000Z&end=2015-03-08T15:59:59.999Z,1,1,0:30:00,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-06T21:00:00.000Z&end=2015-03-08T10:59:59.999Z&place_id=54f91b50c62697048325801b&place_id=54ebc8806f5e22364a934232&place_id=54f8e8b16f5e2268d995cb24&place_id=54f8e668c626970478258001,1,1,0:08:51,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-06T21:00:00.000Z&end=2015-03-08T10:59:59.999Z&place_id=54f91b50c62697048325801b&place_id=54ebc8806f5e22364a934232&place_id=54f8e8b16f5e2268d995cb24&place_id=54f8e668c626970478258001&kind_name=photo&kind_name=review,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-07T00:30:00.000Z&end=2015-03-08T13:29:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-07T03:00:00.000Z&end=2015-03-08T12:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-07T13:00:00.000Z&end=2015-03-15T12:59:59.999Z&sources=twitter,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-07T22:00:00.000Z&end=2015-03-09T12:59:59.999Z,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&place_id=53698fb76f5e2263e763d244,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&place_id=53699fb26f5e2263e463d21d,1,1,0:05:34,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&place_id=53f3e0d96f5e221a766135f0,1,1,0:00:34,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&poster_id=IG-12502571,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&poster_id=IG-13777544&place_id=,1,1,0:00:15,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&poster_id=IG-246619811&place_id=,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&poster_id=IG-29277159&place_id=,1,1,0:01:25,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&poster_id=IG-32332277&place_id=,1,1,0:01:02,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&poster_id=IG-363091613&place_id=,1,1,0:01:11,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&poster_id=IG-5292610&place_id=,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-08 13:00:00&end=2015-03-15 13:00:00&poster_id=IG-5973883&place_id=,1,1,0:00:24,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 14:00:00&end=2015-03-15 14:00:00&poster_id=IG-1411388273&place_id=,1,1,0:00:35,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 17:00:00&end=2015-03-15 17:00:00&place_id=53db9ebd6f5e224a10a1a070,1,1,0:00:37,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 17:00:00&end=2015-03-15 17:00:00&place_id=541fe3a6c626974d78c552a8,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-08 17:00:00&end=2015-03-15 17:00:00&place_id=541fe7b4c626974d78c552ab,1,1,0:01:24,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 17:00:00&end=2015-03-15 17:00:00&place_id=54290fddc626974d78c552c2,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-08 17:00:00&end=2015-03-15 17:00:00&poster_id=4S-121034519&place_id=,1,1,0:00:12,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 17:00:00&end=2015-03-15 17:00:00&poster_id=4S-93972579,1,1,0:00:30,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 17:00:00&end=2015-03-15 17:00:00&poster_id=4S-93972579&place_id=,1,1,0:00:12,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08 17:00:00&end=2015-03-15 17:00:00&poster_id=IG-10577903&place_id=,1,1,0:00:40,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08T09:00:00.000Z&end=2015-03-09T15:59:59.999Z,1,1,0:02:11,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08T12:00:00.000Z&end=2015-03-09T12:59:59.999Z,1,1,0:00:01,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08T12:00:00.000Z&end=2015-03-10T03:59:59.999Z,1,1,0:00:03,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-08T22:00:00.000Z&end=2015-03-10T13:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-08T23:00:00.000Z&end=2015-03-10T12:59:59.999Z&place_id=53699fb26f5e2263e463d21d,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-09T05:00:00.000Z&end=2015-03-10T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-09T14:00:00.000Z&end=2015-03-17T13:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-09T23:00:00.000Z&end=2015-03-11T12:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-10T01:00:00.000Z&end=2015-03-11T12:59:59.999Z,1,1,0:00:04,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-10T09:00:00.000Z&end=2015-03-11T15:59:59.999Z&sources=foursquare&sources=instagram,1,1,0:00:04,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-10T10:00:00.000Z&end=2015-03-11T16:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-10T11:00:00.000Z&end=2015-03-11T15:59:59.999Z&place_id=54f7c8bd6f5e2268de95cb51,1,1,0:01:57,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-10T11:00:00.000Z&end=2015-03-11T19:59:59.999Z&place_id=54f7c8bd6f5e2268de95cb51,1,1,0:02:13,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-10T13:00:00.000Z&end=2015-03-18T12:59:59.999Z&place_id=550954a46f5e2218d35daf80,1,1,0:01:42,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-10T23:00:00.000Z&end=2015-03-12T13:59:59.999Z,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-11T01:00:00.000Z&end=2015-03-12T13:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-11T04:00:00.000Z&end=2015-03-12T13:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-11T05:00:00.000Z&end=2015-03-12T13:59:59.999Z,1,1,0:05:51,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-11T05:00:00.000Z&end=2015-03-12T15:59:59.999Z,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-11T13:00:00.000Z&end=2015-03-19T12:59:59.999Z,1,1,0:00:45,1,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-11T17:00:00.000Z&end=2015-03-19T16:59:59.999Z,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-11T18:00:00.000Z&end=2015-03-13T12:59:59.999Z,1,1,0:00:00,1,100.00%,100.00%,$0.00
/explore/posts?start=2015-03-11T23:00:00.000Z&end=2015-03-13T12:59:59.999Z,1,1,0:00:00,1,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-12T01:00:00.000Z&end=2015-03-13T15:59:59.999Z,1,1,0:24:13,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-12T01:00:00.000Z&end=2015-03-13T15:59:59.999Z&sources=instagram,1,1,0:00:00,0,0.00%,100.00%,$0.00
/explore/posts?start=2015-03-12T02:00:00.000Z&end=2015-03-13T12:59:59.999Z,1,1,0:00:38,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-12T02:00:00.000Z&end=2015-03-13T12:59:59.999Z&kind_name=review&kind_name=video,1,1,0:00:30,0,0.00%,0.00%,$0.00
/explore/posts?start=2015-03-12T03:00:00.000Z&end=2015-03-13T12:59:59.999Z,1,1,0:13:21,0,0.00%,0.00%,$0.00
